DATE,TEMP,MAX,MIN,WDSP
1975-01-01,17.17,23.0,7.0,4.3
1975-01-03,12.61,15.0,9.0,0.8
1975-01-04,13.5,21.0,7.0,0.5
1975-01-05,15.44,23.0,7.0,1.0
1975-01-06,15.61,23.0,7.0,1.7
1975-01-08,15.0,22.0,8.0,0.5
1975-01-09,14.5,24.0,5.0,0.8
1975-01-10,17.0,25.0,7.0,1.5
1975-01-11,18.17,26.0,9.0,1.0
1975-01-12,16.5,24.0,12.0,3.0
1975-01-13,15.72,22.0,10.0,3.2
1975-01-14,12.22,20.0,8.0,1.0
1975-01-15,14.0,23.0,6.0,1.0
1975-01-16,15.28,24.0,8.0,0.7
1975-01-17,20.5,25.0,14.0,1.5
1975-01-19,17.22,23.0,6.0,1.8
1975-01-21,16.22,21.0,8.0,2.8
1975-01-22,14.61,16.0,13.0,3.2
1975-01-23,17.83,24.0,11.0,1.3
1975-01-24,17.67,23.0,13.0,0.5
1975-01-25,16.78,23.0,12.0,1.6
1975-01-26,15.67,23.0,9.0,1.0
1975-01-27,16.39,24.0,8.0,1.2
1975-01-28,16.17,25.0,0.0,1.5
1975-01-29,15.78,24.0,9.0,1.0
1975-01-30,18.78,24.0,13.0,1.5
1975-01-31,14.22,17.0,11.0,0.7
1975-02-01,16.44,21.0,13.0,5.1
1975-02-02,16.5,22.0,11.0,2.1
1975-02-03,15.78,22.0,8.0,2.5
1975-02-05,16.78,21.0,10.0,2.0
1975-02-06,19.0,25.0,12.0,1.6
1975-02-07,21.0,28.0,12.0,0.6
1975-02-08,20.5,28.0,11.0,4.3
1975-02-09,20.61,27.0,12.0,2.6
1975-02-10,18.5,27.0,14.0,0.0
1975-02-11,17.78,24.0,10.0,1.2
1975-02-12,18.33,26.0,12.0,3.2
1975-02-15,22.0,27.0,15.0,1.0
1975-02-16,19.0,25.0,13.0,1.5
1975-02-17,18.83,26.0,12.0,2.5
1975-02-18,16.22,24.0,6.0,2.6
1975-02-19,16.17,26.0,6.0,0.3
1975-02-20,20.0,27.0,10.0,0.8
1975-02-21,19.44,24.0,14.0,1.4
1975-02-22,20.56,28.0,14.0,3.0
1975-02-23,20.67,26.0,15.0,1.8
1975-02-24,19.0,28.0,11.0,1.0
1975-02-25,21.78,29.0,13.0,0.7
1975-02-26,21.44,29.0,12.0,1.8
1975-02-28,26.5,31.0,12.0,0.5
1975-03-01,24.39,33.0,13.0,3.2
1975-03-02,23.83,32.0,18.0,3.0
1975-03-03,22.39,31.0,13.0,1.8
1975-03-05,23.78,37.0,15.0,999.9
1975-03-06,22.83,29.0,19.0,4.7
1975-03-07,23.44,30.0,17.0,1.6
1975-03-08,25.44,33.0,17.0,0.6
1975-03-09,25.0,31.0,18.0,2.6
1975-03-10,24.67,31.0,18.0,0.5
1975-03-11,25.83,30.0,20.0,1.8
1975-03-12,28.22,34.0,19.0,2.0
1975-03-13,23.67,32.0,10.0,3.7
1975-03-15,22.22,30.0,16.0,1.4
1975-03-16,19.78,32.0,12.0,1.0
1975-03-17,26.39,34.0,14.0,4.0
1975-03-18,21.0,33.0,13.0,1.0
1975-03-19,27.22,34.0,16.0,1.4
1975-03-20,25.33,36.0,16.0,1.7
1975-03-21,28.17,37.0,16.0,2.1
1975-03-23,31.61,38.0,19.0,1.0
1975-03-25,22.5,31.0,17.0,3.2
1975-03-26,22.17,28.0,15.0,2.1
1975-03-27,23.11,32.0,13.0,2.6
1975-03-28,25.33,34.0,15.0,0.6
1975-03-29,27.0,35.0,14.0,1.6
1975-04-01,30.39,38.0,18.0,0.0
1975-04-02,31.22,39.0,17.0,1.0
1975-04-03,30.5,39.0,19.0,1.0
1975-04-04,27.72,30.0,22.0,999.9
1975-04-05,31.72,40.0,24.0,2.7
1975-04-06,31.33,40.0,23.0,2.7
1975-04-07,31.67,42.0,22.0,1.7
1975-04-08,32.17,42.0,24.0,2.3
1975-04-10,31.78,38.0,22.0,9.0
1975-04-11,30.11,38.0,19.0,3.6
1975-04-12,30.44,39.0,22.0,3.3
1975-04-13,33.83,40.0,22.0,3.8
1975-04-14,31.67,38.0,25.0,1.8
1975-04-15,30.44,38.0,23.0,2.3
1975-04-16,31.0,39.0,20.0,3.8
1975-04-17,30.5,38.0,19.0,3.2
1975-04-18,29.22,38.0,19.0,0.4
1975-04-19,30.44,40.0,22.0,4.4
1975-04-20,31.67,38.0,25.0,8.0
1975-04-22,32.5,37.0,25.0,999.9
1975-04-26,32.0,39.0,24.0,3.0
1975-04-27,33.22,42.0,25.0,3.0
1975-04-28,33.39,41.0,25.0,4.2
1975-04-29,33.0,40.0,22.0,4.2
1975-05-01,33.61,43.0,23.0,3.0
1975-05-03,34.56,41.0,26.0,4.0
1975-05-04,34.39,40.0,27.0,4.2
1975-05-05,28.0,30.0,25.0,8.0
1975-05-06,32.39,40.0,25.0,3.6
1975-05-07,33.78,42.0,26.0,2.6
1975-05-08,35.0,42.0,25.0,3.2
1975-05-09,36.39,42.0,26.0,3.6
1975-05-10,34.44,43.0,29.0,4.3
1975-05-11,33.83,41.0,27.0,5.1
1975-05-12,31.83,39.0,25.0,4.8
1975-05-13,29.0,35.0,25.0,9.2
1975-05-14,30.5,36.0,25.0,8.9
1975-05-15,32.22,37.0,26.0,14.8
1975-05-16,32.67,37.0,27.0,5.0
1975-05-17,34.61,39.0,28.0,2.4
1975-05-18,34.67,43.0,27.0,2.5
1975-05-19,32.67,41.0,27.0,2.2
1975-05-20,33.83,41.0,25.0,2.6
1975-05-22,28.28,36.0,26.0,4.3
1975-05-23,32.28,38.0,24.0,4.0
1975-05-24,29.61,39.0,26.0,5.7
1975-05-25,33.28,38.0,30.0,999.9
1975-05-26,34.39,40.0,25.0,4.7
1975-05-27,37.17,41.0,29.0,3.2
1975-05-28,33.83,39.0,28.0,7.8
1975-05-29,36.0,41.0,30.0,4.4
1975-05-30,32.0,40.0,26.0,8.8
1975-06-01,30.5,34.0,24.0,5.0
1975-06-02,31.61,37.0,26.0,4.0
1975-06-03,32.67,38.0,27.0,3.6
1975-06-04,34.67,40.0,28.0,1.8
1975-06-05,36.33,42.0,30.0,1.8
1975-06-06,36.67,44.0,30.0,1.7
1975-06-07,35.17,44.0,29.0,4.4
1975-06-08,35.22,42.0,29.0,2.6
1975-06-11,34.17,40.0,30.0,3.0
1975-06-12,38.78,42.0,31.0,0.5
1975-06-13,37.78,42.0,33.0,3.5
1975-06-14,33.39,37.0,29.0,3.6
1975-06-15,32.28,39.0,26.0,8.0
1975-06-16,29.22,32.0,26.0,10.5
1975-06-17,28.78,37.0,28.0,5.2
1975-06-18,31.5,36.0,28.0,8.5
1975-06-19,30.72,34.0,27.0,11.3
1975-06-21,30.0,35.0,27.0,7.2
1975-06-22,32.0,38.0,26.0,4.0
1975-06-23,31.0,36.0,29.0,1.0
1975-06-24,33.56,38.0,28.0,0.8
1975-06-25,30.17,34.0,27.0,1.8
1975-06-26,32.56,38.0,27.0,4.2
1975-06-27,31.83,37.0,29.0,9.2
1975-06-28,30.78,34.0,27.0,10.6
1975-06-29,30.39,34.0,25.0,5.8
1975-06-30,28.22,31.0,27.0,2.0
1975-07-01,28.0,34.0,27.0,0.0
1975-07-02,26.17,27.0,24.0,1.2
1975-07-03,28.56,32.0,25.0,6.4
1975-07-05,32.5,35.0,29.0,2.5
1975-07-06,30.78,34.0,28.0,0.0
1975-07-07,30.0,33.0,28.0,0.0
1975-07-08,29.78,35.0,27.0,2.2
1975-07-09,30.39,33.0,25.0,3.2
1975-07-10,31.0,34.0,27.0,4.0
1975-07-11,31.61,35.0,28.0,2.6
1975-07-12,28.0,31.0,26.0,3.8
1975-07-13,28.78,31.0,25.0,2.6
1975-07-14,28.67,32.0,27.0,4.2
1975-07-15,29.56,33.0,26.0,2.7
1975-07-16,26.67,30.0,26.0,0.8
1975-07-17,28.61,31.0,25.0,3.0
1975-07-18,26.83,29.0,25.0,12.8
1975-07-19,28.0,32.0,25.0,4.7
1975-07-20,29.11,32.0,24.0,0.2
1975-07-21,28.5,31.0,24.0,2.3
1975-07-23,27.5,32.0,25.0,0.0
1975-07-24,29.22,33.0,25.0,0.4
1975-07-26,29.33,31.0,28.0,2.6
1975-07-27,28.39,34.0,25.0,0.2
1975-07-28,30.17,33.0,26.0,0.4
1975-07-29,29.0,32.0,27.0,0.0
1975-07-30,30.61,33.0,28.0,2.2
1975-07-31,30.17,32.0,27.0,1.3
1975-08-01,29.78,35.0,27.0,0.7
1975-08-02,27.0,32.0,25.0,0.7
1975-08-03,28.83,33.0,26.0,1.2
1975-08-04,28.44,34.0,27.0,0.5
1975-08-05,30.33,34.0,26.0,2.5
1975-08-06,30.5,33.0,27.0,6.2
1975-08-07,30.22,34.0,28.0,5.0
1975-08-08,31.39,34.0,27.0,4.0
1975-08-09,31.0,34.0,27.0,3.8
1975-08-10,30.83,34.0,27.0,5.9
1975-08-11,29.0,34.0,23.0,4.4
1975-08-12,31.5,34.0,26.0,6.7
1975-08-13,30.61,33.0,28.0,8.4
1975-08-14,30.78,33.0,29.0,9.6
1975-08-15,30.72,34.0,27.0,2.7
1975-08-16,29.78,36.0,27.0,0.0
1975-08-17,27.5,33.0,16.0,0.0
1975-08-18,31.0,34.0,28.0,7.6
1975-08-21,28.61,32.0,25.0,6.5
1975-08-22,29.0,33.0,26.0,5.2
1975-09-15,30.22,34.0,24.0,4.5
1975-09-18,30.39,34.0,27.0,2.0
1975-09-19,29.67,33.0,27.0,0.6
1975-09-20,28.22,33.0,27.0,1.4
1975-09-21,29.33,34.0,25.0,1.0
1975-09-22,32.0,35.0,26.0,0.5
1975-09-23,30.78,35.0,26.0,1.2
1975-09-24,27.78,34.0,26.0,0.2
1975-09-25,29.0,32.0,21.0,6.2
1975-09-26,25.17,26.0,25.0,17.1
1975-09-28,28.17,32.0,24.0,1.5
1975-09-29,30.67,34.0,27.0,1.2
1975-09-30,30.78,34.0,27.0,1.2
1975-10-01,28.5,34.0,27.0,1.0
1975-10-02,31.0,39.0,25.0,0.7
1975-10-03,27.78,33.0,25.0,999.9
1975-10-04,28.5,32.0,25.0,1.0
1975-10-05,28.39,31.0,26.0,1.6
1975-10-06,28.67,32.0,26.0,0.5
1975-10-07,28.22,31.0,26.0,0.8
1975-10-08,27.33,33.0,23.0,1.7
1975-10-09,27.78,38.0,26.0,0.7
1975-10-10,31.33,43.0,25.0,0.6
1975-10-11,28.33,32.0,25.0,0.6
1975-10-12,29.0,34.0,24.0,0.8
1975-10-13,28.83,33.0,24.0,0.6
1975-10-14,27.39,33.0,25.0,0.0
1975-10-15,29.5,34.0,26.0,0.5
1975-10-17,28.17,33.0,26.0,1.0
1975-10-19,27.5,34.0,25.0,0.5
1975-10-20,28.22,33.0,24.0,0.4
1975-10-21,27.28,32.0,26.0,1.7
1975-10-22,28.78,34.0,24.0,0.2
1975-10-23,27.72,33.0,22.0,1.0
1975-10-24,27.0,33.0,21.0,0.8
1975-10-25,27.5,32.0,22.0,0.0
1975-10-26,28.0,31.0,25.0,1.5
1975-10-27,26.0,32.0,23.0,0.0
1975-10-28,28.78,33.0,24.0,999.9
1975-10-29,28.28,32.0,21.0,1.0
1975-10-31,25.83,31.0,21.0,0.7
1975-11-01,27.22,30.0,21.0,0.8
1975-11-02,25.0,29.0,21.0,1.5
1975-11-03,26.0,30.0,19.0,999.9
1975-11-04,22.39,30.0,17.0,0.8
1975-11-05,23.5,30.0,17.0,0.3
1975-11-06,21.5,28.0,17.0,0.0
1975-11-07,25.22,30.0,17.0,0.0
1975-11-09,22.5,30.0,19.0,999.9
1975-11-10,23.0,29.0,17.0,1.0
1975-11-11,22.78,30.0,18.0,0.7
1975-11-12,21.56,29.0,15.0,1.4
1975-11-14,20.61,27.0,14.0,0.4
1975-11-15,18.5,29.0,13.0,0.8
1975-11-16,20.44,29.0,12.0,0.7
1975-11-17,22.22,29.0,12.0,0.0
1975-11-18,19.28,28.0,13.0,0.5
1975-11-19,21.0,29.0,12.0,0.4
1975-11-21,18.0,27.0,10.0,0.3
1975-11-22,19.0,27.0,10.0,0.7
1975-11-23,16.0,27.0,10.0,0.0
1975-11-24,15.28,26.0,8.0,0.0
1975-11-25,18.17,28.0,10.0,0.4
1975-11-26,17.22,26.0,9.0,0.0
1975-11-27,18.78,26.0,11.0,0.5
1975-11-28,19.22,25.0,10.0,1.0
1975-11-29,17.5,25.0,13.0,0.7
1975-11-30,14.5,25.0,10.0,0.0
1975-12-01,20.78,26.0,9.0,1.0
1975-12-02,18.5,26.0,10.0,1.2
1975-12-03,16.78,27.0,10.0,0.0
1975-12-04,20.22,26.0,11.0,1.7
1975-12-05,20.17,27.0,11.0,2.2
1975-12-06,17.78,27.0,12.0,1.6
1975-12-07,18.5,27.0,13.0,2.3
1975-12-08,16.61,23.0,8.0,1.8
1975-12-09,14.72,23.0,8.0,0.6
1975-12-11,14.5,23.0,7.0,0.8
1975-12-12,14.72,23.0,7.0,0.8
1975-12-13,16.0,25.0,9.0,0.0
1975-12-14,12.61,25.0,8.0,0.0
1975-12-15,16.5,25.0,7.0,0.3
1975-12-16,17.22,24.0,7.0,0.0
1975-12-17,15.72,24.0,9.0,0.0
1975-12-18,18.0,25.0,9.0,0.0
1975-12-19,17.5,25.0,8.0,0.0
1975-12-20,16.22,24.0,9.0,0.2
1975-12-21,15.39,24.0,9.0,0.4
1975-12-23,15.22,23.0,9.0,0.2
1975-12-24,16.78,25.0,9.0,0.5
1975-12-25,14.5,24.0,8.0,0.0
1975-12-26,12.78,25.0,9.0,0.0
1975-12-27,16.78,24.0,10.0,0.0
1975-12-28,17.5,24.0,13.0,0.0
1975-12-29,14.28,24.0,10.0,0.0
1976-01-01,17.22,24.0,10.0,4.3
1976-01-02,15.33,24.0,10.0,0.0
1976-01-03,16.83,25.0,9.0,0.5
1976-01-04,16.78,26.0,11.0,0.2
1976-01-05,14.78,23.0,9.0,0.2
1976-01-06,13.83,23.0,9.0,1.2
1976-01-07,15.17,22.0,7.0,0.5
1976-01-08,14.0,23.0,7.0,0.4
1976-01-09,14.72,23.0,7.0,0.4
1976-01-10,14.83,23.0,7.0,0.0
1976-01-11,15.22,23.0,9.0,0.0
1976-01-12,13.0,20.0,9.0,0.0
1976-01-13,16.5,25.0,9.0,0.0
1976-01-14,19.5,25.0,13.0,999.9
1976-01-15,18.17,26.0,10.0,0.0
1976-01-16,17.78,27.0,10.0,0.2
1976-01-18,15.39,20.0,12.0,3.7
1976-01-19,15.39,22.0,9.0,0.2
1976-01-20,13.78,23.0,10.0,0.2
1976-01-21,14.78,23.0,7.0,0.2
1976-01-22,17.78,24.0,11.0,1.6
1976-01-24,14.78,24.0,8.0,0.5
1976-01-26,17.0,22.0,10.0,999.9
1976-01-27,17.78,25.0,10.0,0.0
1976-01-28,22.22,26.0,17.0,2.0
1976-01-29,18.39,26.0,12.0,1.0
1976-01-30,17.61,26.0,14.0,0.0
1976-01-31,18.33,26.0,13.0,0.6
1976-02-01,20.61,26.0,14.0,1.6
1976-02-04,17.22,21.0,12.0,1.3
1976-02-05,16.22,24.0,13.0,1.2
1976-02-06,13.78,21.0,1.0,1.7
1976-02-07,17.22,24.0,11.0,1.0
1976-02-08,19.28,25.0,11.0,999.9
1976-02-09,18.22,26.0,11.0,0.2
1976-02-10,19.0,25.0,12.0,0.6
1976-02-11,19.28,26.0,13.0,0.4
1976-02-12,17.39,25.0,13.0,0.4
1976-02-13,19.39,27.0,13.0,0.0
1976-02-15,22.0,29.0,17.0,2.7
1976-02-18,20.78,31.0,15.0,0.4
1976-02-19,24.28,31.0,15.0,4.2
1976-02-20,23.0,29.0,16.0,1.9
1976-02-21,19.17,27.0,12.0,4.4
1976-02-22,15.39,23.0,11.0,1.6
1976-02-24,21.44,29.0,13.0,2.9
1976-02-25,23.5,31.0,14.0,1.8
1976-02-26,24.5,30.0,15.0,4.2
1976-02-28,19.61,27.0,13.0,6.5
1976-02-29,18.28,26.0,12.0,4.6
1976-03-01,18.22,26.0,11.0,0.4
1976-03-02,20.33,28.0,11.0,0.3
1976-03-03,20.72,27.0,12.0,0.0
1976-03-04,21.5,31.0,14.0,0.0
1976-03-05,24.0,32.0,16.0,0.6
1976-03-06,24.5,32.0,17.0,1.0
1976-03-07,25.39,34.0,11.0,0.4
1976-03-08,25.61,33.0,16.0,2.0
1976-03-09,25.72,34.0,17.0,1.2
1976-03-10,26.0,33.0,16.0,6.3
1976-03-11,24.56,31.0,14.0,5.3
1976-03-12,25.17,33.0,14.0,3.0
1976-03-13,25.17,33.0,15.0,2.5
1976-03-14,26.0,33.0,17.0,2.8
1976-03-15,25.17,32.0,15.0,3.0
1976-03-16,27.39,34.0,15.0,1.9
1976-03-17,25.67,35.0,18.0,0.6
1976-03-18,24.78,35.0,19.0,0.7
1976-03-19,28.61,35.0,19.0,3.2
1976-03-20,28.17,35.0,19.0,2.0
1976-03-21,26.0,36.0,21.0,0.8
1976-03-22,26.56,33.0,19.0,1.1
1976-03-23,25.44,33.0,15.0,2.7
1976-03-24,26.44,34.0,15.0,1.7
1976-03-25,29.5,37.0,19.0,3.0
1976-03-26,28.11,36.0,19.0,5.2
1976-03-27,28.56,36.0,18.0,1.6
1976-03-28,28.0,36.0,15.0,1.8
1976-03-29,31.17,37.0,21.0,2.3
1976-03-30,30.67,37.0,24.0,2.2
1976-03-31,28.17,34.0,22.0,1.9
1976-04-01,25.83,32.0,19.0,0.2
1976-04-02,27.56,35.0,20.0,1.6
1976-04-03,27.5,35.0,20.0,1.7
1976-04-04,29.39,36.0,22.0,0.0
1976-04-05,29.33,38.0,17.0,0.0
1976-04-06,28.83,38.0,22.0,1.0
1976-04-07,29.33,36.0,23.0,2.2
1976-04-08,26.78,37.0,17.0,3.4
1976-04-09,32.0,38.0,21.0,999.9
1976-04-10,34.39,41.0,22.0,2.6
1976-04-11,30.0,39.0,21.0,3.4
1976-04-12,32.39,38.0,25.0,8.2
1976-04-13,29.83,38.0,23.0,3.3
1976-04-14,28.17,38.0,18.0,1.4
1976-04-15,34.28,39.0,26.0,2.1
1976-04-16,30.61,37.0,21.0,4.5
1976-04-17,32.83,40.0,22.0,6.5
1976-04-18,31.28,40.0,23.0,1.0
1976-04-19,30.22,38.0,22.0,6.7
1976-04-20,33.0,39.0,25.0,1.7
1976-04-21,32.22,36.0,26.0,10.1
1976-04-22,28.78,35.0,22.0,6.2
1976-04-23,31.39,35.0,25.0,6.1
1976-04-25,30.0,35.0,23.0,1.7
1976-04-26,29.72,36.0,23.0,0.5
1976-05-03,32.0,41.0,23.0,2.8
1976-05-07,29.0,33.0,23.0,8.0
1976-05-08,28.39,34.0,25.0,5.2
1976-05-09,27.0,34.0,20.0,3.5
1976-05-10,30.39,36.0,25.0,7.0
1976-05-11,25.28,28.0,22.0,999.9
1976-05-12,26.0,30.0,22.0,8.4
1976-05-13,29.39,35.0,24.0,4.1
1976-05-14,23.83,32.0,21.0,2.5
1976-05-15,25.5,30.0,22.0,999.9
1976-05-16,24.28,25.0,22.0,2.5
1976-05-17,28.44,33.0,21.0,6.0
1976-05-20,31.67,36.0,27.0,3.3
1976-05-21,32.72,37.0,27.0,2.4
1976-05-26,35.33,40.0,27.0,2.0
1976-05-29,32.28,39.0,27.0,999.9
1976-05-30,35.0,41.0,29.0,4.3
1976-06-01,35.72,41.0,30.0,6.2
1976-06-05,30.83,38.0,26.0,5.6
1976-06-06,31.78,35.0,26.0,5.0
1976-06-07,30.61,39.0,25.0,2.0
1976-06-09,31.33,36.0,28.0,4.8
1976-06-11,29.39,35.0,25.0,0.0
1976-06-12,33.17,39.0,27.0,4.0
1976-06-13,30.28,36.0,27.0,2.2
1976-06-14,30.39,36.0,25.0,0.8
1976-06-16,29.61,34.0,24.0,1.8
1976-06-17,30.78,34.0,21.0,0.6
1976-06-18,29.22,33.0,23.0,0.0
1976-06-19,30.39,35.0,25.0,0.0
1976-06-20,32.33,37.0,25.0,0.0
1976-06-21,32.78,39.0,27.0,0.0
1976-06-22,33.78,40.0,27.0,0.0
1976-06-23,32.5,37.0,28.0,999.9
1976-06-24,35.0,39.0,29.0,4.8
1976-06-25,35.0,38.0,29.0,4.2
1976-06-26,35.0,38.0,31.0,5.0
1976-06-27,32.72,35.0,28.0,4.8
1976-06-28,31.56,34.0,29.0,2.5
1976-06-29,30.28,35.0,26.0,5.0
1976-06-30,28.78,33.0,23.0,0.0
1976-07-01,30.0,34.0,26.0,0.5
1976-07-02,30.78,34.0,26.0,999.9
1976-07-03,32.67,36.0,27.0,2.3
1976-07-04,32.33,35.0,27.0,1.8
1976-07-05,30.5,36.0,27.0,2.1
1976-07-06,30.78,37.0,26.0,999.9
1976-07-07,32.0,37.0,27.0,2.6
1976-07-09,29.39,33.0,27.0,0.0
1976-07-10,26.78,28.0,26.0,999.9
1976-07-12,30.0,34.0,27.0,2.3
1976-07-13,30.28,32.0,26.0,6.8
1976-07-14,28.83,33.0,26.0,1.8
1976-07-15,27.39,30.0,26.0,3.6
1976-07-16,26.78,28.0,26.0,2.3
1976-07-17,29.0,34.0,25.0,4.0
1976-07-18,28.28,33.0,21.0,2.6
1976-07-19,29.78,34.0,27.0,2.2
1976-07-20,31.0,35.0,29.0,4.3
1976-07-21,30.28,33.0,28.0,999.9
1976-07-22,30.72,34.0,27.0,7.3
1976-07-23,32.5,37.0,28.0,0.0
1976-07-24,32.28,36.0,28.0,0.0
1976-07-25,30.39,33.0,27.0,0.2
1976-07-26,28.5,33.0,26.0,0.5
1976-07-27,29.78,32.0,27.0,0.7
1976-07-28,28.67,33.0,26.0,0.2
1976-07-29,28.78,32.0,26.0,6.5
1976-07-30,29.78,32.0,27.0,6.5
1976-07-31,30.44,34.0,27.0,3.9
1976-08-01,31.33,35.0,26.0,7.2
1976-08-02,30.17,34.0,27.0,5.5
1976-08-03,30.22,33.0,27.0,2.5
1976-08-04,27.78,31.0,25.0,6.8
1976-08-05,27.5,31.0,26.0,4.0
1976-08-06,29.67,33.0,26.0,0.3
1976-08-07,29.17,32.0,26.0,0.0
1976-08-08,27.61,34.0,23.0,1.4
1976-08-09,30.39,34.0,26.0,1.0
1976-08-10,28.33,32.0,26.0,1.1
1976-08-11,25.67,27.0,23.0,1.2
1976-08-12,26.78,33.0,26.0,1.2
1976-08-13,28.78,33.0,26.0,6.4
1976-08-14,28.83,33.0,26.0,9.7
1976-08-15,26.44,28.0,25.0,2.9
1976-08-16,28.5,33.0,24.0,0.7
1976-08-17,27.5,31.0,25.0,0.0
1976-08-18,27.28,32.0,25.0,2.5
1976-08-19,28.39,32.0,25.0,0.0
1976-08-20,28.28,32.0,26.0,0.0
1976-08-21,28.0,34.0,26.0,0.0
1976-08-22,26.22,32.0,19.0,7.8
1976-08-23,28.0,31.0,24.0,2.8
1976-08-24,30.28,35.0,27.0,0.6
1976-08-25,30.5,35.0,27.0,2.7
1976-08-26,31.33,34.0,27.0,3.5
1976-08-27,31.39,33.0,27.0,2.4
1976-08-28,31.0,34.0,27.0,1.5
1976-08-29,30.22,34.0,27.0,3.7
1976-08-30,29.67,33.0,28.0,3.3
1976-08-31,28.5,33.0,26.0,3.0
1976-09-02,29.78,33.0,27.0,5.7
1976-09-04,29.22,33.0,26.0,3.6
1976-09-06,30.72,34.0,26.0,5.1
1976-09-07,28.61,34.0,25.0,0.6
1976-09-08,26.39,31.0,23.0,1.2
1976-09-09,29.83,33.0,23.0,0.0
1976-09-10,28.67,34.0,26.0,0.0
1976-09-11,27.56,33.0,25.0,3.3
1976-09-12,27.22,30.0,26.0,7.6
1976-09-13,27.17,28.0,26.0,5.3
1976-09-14,28.0,33.0,26.0,7.8
1976-09-16,26.22,28.0,26.0,4.5
1976-09-17,27.78,31.0,26.0,5.4
1976-09-18,27.28,32.0,26.0,4.0
1976-09-19,25.83,28.0,24.0,4.3
1976-09-20,26.22,27.0,25.0,3.0
1976-09-21,28.5,32.0,25.0,0.0
1976-09-22,29.78,33.0,27.0,0.0
1976-09-23,28.17,32.0,26.0,1.1
1976-09-25,28.61,34.0,23.0,0.8
1976-09-26,28.39,34.0,25.0,2.8
1976-09-27,25.5,28.0,25.0,999.9
1976-09-28,28.33,32.0,26.0,0.6
1976-09-29,28.89,33.0,24.0,0.2
1976-09-30,29.39,33.0,25.0,1.0
1976-10-01,29.22,32.0,27.0,0.0
1976-10-02,28.78,33.0,25.0,4.5
1976-10-03,28.22,34.0,24.0,1.0
1976-10-04,28.83,33.0,24.0,1.0
1976-10-05,29.0,33.0,24.0,0.8
1976-10-06,28.0,31.0,25.0,1.8
1976-10-07,29.22,33.0,25.0,2.6
1976-10-08,27.39,31.0,24.0,1.4
1976-10-09,28.17,33.0,23.0,0.3
1976-10-12,28.22,33.0,23.0,1.7
1976-10-13,27.17,33.0,20.0,0.2
1976-10-14,26.39,33.0,23.0,0.8
1976-10-15,28.39,33.0,22.0,1.4
1976-10-16,28.0,33.0,23.0,1.2
1976-10-17,28.28,33.0,24.0,0.7
1976-10-18,25.72,31.0,22.0,1.7
1976-10-21,25.28,33.0,21.0,0.5
1976-10-22,26.28,33.0,20.0,0.7
1976-10-23,23.78,33.0,20.0,0.0
1976-10-24,29.0,33.0,23.0,1.2
1976-10-25,25.0,33.0,20.0,1.2
1976-10-26,25.61,33.0,19.0,0.8
1976-10-27,25.78,32.0,21.0,1.2
1976-10-28,26.22,31.0,20.0,0.8
1976-10-29,26.78,33.0,21.0,0.0
1976-10-30,25.39,32.0,20.0,0.6
1976-10-31,23.33,33.0,19.0,0.6
1976-11-01,23.67,32.0,18.0,0.7
1976-11-02,23.61,32.0,18.0,0.0
1976-11-03,24.28,31.0,18.0,0.7
1976-11-04,26.0,33.0,20.0,0.3
1976-11-05,26.33,31.0,20.0,2.0
1976-11-06,26.61,31.0,21.0,2.4
1976-11-07,24.39,32.0,20.0,0.4
1976-11-08,25.0,33.0,19.0,0.7
1976-11-09,25.0,31.0,19.0,2.4
1976-11-10,22.72,30.0,18.0,0.5
1976-11-11,24.0,32.0,17.0,0.5
1976-11-12,21.78,30.0,17.0,0.0
1976-11-13,26.0,32.0,19.0,0.8
1976-11-14,22.67,33.0,18.0,0.0
1976-11-15,21.78,31.0,16.0,0.7
1976-11-16,22.72,30.0,15.0,999.9
1976-11-17,21.83,30.0,15.0,1.2
1976-11-18,22.33,29.0,14.0,1.5
1976-11-19,21.0,30.0,14.0,0.7
1976-11-20,21.83,30.0,14.0,0.3
1976-11-21,21.28,31.0,16.0,0.0
1976-11-22,20.44,25.0,16.0,0.3
1976-11-23,23.61,30.0,18.0,0.0
1976-11-24,23.0,29.0,18.0,0.8
1976-11-25,24.22,29.0,19.0,1.6
1976-11-26,23.5,30.0,20.0,0.5
1976-11-27,22.39,30.0,18.0,0.4
1976-11-28,25.61,33.0,15.0,3.0
1976-11-29,19.72,28.0,11.0,1.4
1976-11-30,18.72,27.0,12.0,0.7
1976-12-01,18.22,27.0,12.0,0.5
1976-12-03,17.78,28.0,13.0,0.0
1976-12-04,18.17,28.0,14.0,0.5
1976-12-05,22.28,27.0,15.0,1.2
1976-12-06,16.33,26.0,11.0,1.2
1976-12-07,17.83,26.0,10.0,1.7
1976-12-08,17.0,24.0,10.0,0.2
1976-12-09,21.22,28.0,13.0,0.8
1976-12-11,18.78,33.0,10.0,2.6
1976-12-12,14.0,25.0,7.0,999.9
1976-12-13,14.39,25.0,7.0,0.4
1976-12-14,16.44,25.0,9.0,0.6
1976-12-15,15.39,24.0,8.0,0.4
1976-12-16,15.39,24.0,8.0,1.2
1976-12-17,14.28,24.0,8.0,0.7
1976-12-18,15.17,24.0,8.0,0.8
1976-12-19,14.5,21.0,8.0,999.9
1976-12-20,18.0,25.0,10.0,1.0
1976-12-21,17.22,24.0,8.0,1.0
1976-12-22,17.17,25.0,8.0,2.7
